Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
,"HP Newest EliteBook 840 G8 Business Laptop, 14"" FHD Screen, 11th Gen Intel Core i7-1165G7 EVO, 64GB RAM, 2TB PCIe SSD, Webcam, Backlit Keyboard, FP Reader, HDMI, Wi-Fi 6, Windows 11 Pro, Silver","14.0""",1920 x 1080,Intel Core i7 11th Gen,64GB,2 TB PCIe,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,259.00 "
,"Lenovo LOQ Gaming Laptop, NVIDIA GeForce RTX 4060, Intel 13th Gen i7-13700H, 15.6"" FHD 144Hz Display, 64GB DDR5 RAM, 2TB PCIe SSD, Webcam, HDMI, RJ45, Backlit KB, Wi-Fi 6, Windows 11 Home, Grey","15.6""",1920 x 1080,Intel Core i7 13th Gen,64GB,2 TB PCIe,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 11 Home,,"$1,929.00 "
XPG,"2021 Newest XPG Xenia 14 Ultrabook, 14"" Full HD 16:10 Display 400nits, 11th Gen Intel Core i7-1165G7 Processor, Intel Iris Xe Graphics, 64GB RAM, 2TB PCIe SSD, Backlit Keyboard, Windows 10 Home, Black","14.0""",,Intel Core i7 11th Gen,64GB,2 TB PCIe,Intel Iris Xe Graphics,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,,"$1,559.00 "
MSI,"MSI Laptop Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Touchscreen Windows 10 Home 64-bit (Free upgrade to Win 11) Creator Z16 A11UET-048","16.0""",2560 x 1600,Intel Core i7 11th Gen,16GB,1 TB NVMe,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Home 64-bit (Free upgrade to Win 11)🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,5.07 lbs.,"$1,899.00 "
,"Lenovo IdeaPad 3 Laptop Computer, 17.3"" FHD Screen, AMD Ryzen 5 5625U Processor, 16GB RAM, 1TB SSD, Media Card Reader, HDMI, HD Camera, Wi-Fi 6, Fingerprint Reader, Windows 11 Home","17.3""",,AMD Ryzen 5 5000 Series,16GB,1 TB PCIe,AMD Radeon Vega 6,Windows 11 Home,,$629.00 
MSI,"MSI SUMMIT E16 FLIP EVO 16"" QHD+ 165hz Touch Ultra Thin 2-in-1 Professional Laptop Intel® Core™ i7-1360P Iris Xe 32GB LPDDR5 1TB NVMe SSD Win 11 Pro with MSI Pen, A13MT-258US","16""",2560 x 1600,Intel Core i7 13th Gen,32GB,1 TB NVMe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,4.63 lbs.,"$1,699.00 "
Lenovo,"Lenovo Laptop IdeaPad Slim 5 AMD Ryzen 7 7000 Series 7730U (2.00GHz) 16GB Memory 512 GB NVMe SSD AMD Radeon Graphics 16.0"" Touchscreen Windows 11 Home 64-bit 82XG0019US","16.0""",1920 x 1200,AMD Ryzen 7 7000 Series,16GB,512 GB NVMe,AMD Radeon Graphics,Windows 11 Home 64-bit,4.16 lbs.,$899.99 
,"2021 Newest XPG Xenia 14 Ultrabook, 14"" Full HD 16:10 Display, 11th Gen Intel Core i7-1165G7 Processor, Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Windows 10 Home, Black","14.0""",,Intel Core i7 11th Gen,32GB,1 TB PCIe,Intel Iris Xe Graphics,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,,"$1,399.00 "
,"HP Newest EliteBook 840 G8 Business Laptop, 14"" FHD Screen, 11th Gen Intel Core i7-1165G7 EVO, 32GB RAM, 1TB PCIe SSD, Webcam, Backlit Keyboard, FP Reader, HDMI, Wi-Fi 6, Windows 11 Pro, Silver","14.0""",1920 x 1080,Intel Core i7 11th Gen,32GB,1 TB PCIe,Intel Iris Xe Graphics,Windows 11 Pro,,"$1,099.00 "
,"Lenovo V15 G2 Business Laptop, 15.6"" FHD Display, Intel Core i7-1165G7 Processor, 40GB RAM, 1TB PCIe SSD, HDMI, Type-C, RJ-45, Wi-Fi, Windows 11 Pro, Black","15.6""",1920 x 1080,Intel Core i7,40GB,1 TB PCIe,Integrated Graphics,Windows 11 Pro,,$959.00 
,"Lenovo Ideapad 1 Laptop, 15.6"" HD Display, AMD Athlon Silver 3050U Processor, 12GB RAM, 1TB PCIe SSD + 128GB eMMC, Webcam, HDMI, USB Type-C, Wi-Fi 6, SD Card Reader, Windows 11 Home, Grey","15.6""",1366 x 768,AMD Athlon Silver,12GB,1 TB PCIe,Integrated Graphics,Windows 11 Home,,$359.00 
,"2021 Newest XPG Xenia 14 Ultrabook, 14"" Full HD 16:10 Display, 11th Gen Intel Core i7-1165G7 Processor, Intel Iris Xe Graphics, 64GB RAM, 2TB PCIe SSD, Backlit Keyboard, Windows 10 Home, Black","14.0""",,Intel Core i7 11th Gen,64GB,2 TB PCIe,Intel Iris Xe Graphics,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,,"$1,809.00 "
,"HP 17z Laptop, 17.3"" HD+ Screen, AMD Athlon Gold 3150U Processor, 16GB RAM, 1TB PCIe SSD, Webcam, HDMI, Type-C, Wi-Fi, Windows 11 Home, Silver","17.3""",,AMD Athlon Gold,16GB,1 TB PCIe,AMD Radeon Vega 3,Windows 11 Home,,$579.00 
XPG,"2021 Newest XPG Xenia 14 Ultrabook, 14"" Full HD 16:10 Display 400nits, 11th Gen Intel Core i7-1165G7 Processor, Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Windows 10 Home, Black","14.0""",,Intel Core i7 11th Gen,32GB,1 TB PCIe,Intel Iris Xe Graphics,Windows 10 Home🙋‍♀️Microsoft Windows 11 Pro Upgrade ‍👉Check ABS/Helix computers with Windows 11,,"$1,399.00 "
MSI,"MSI Modern 15 15.6"" Ultra Thin and Light Professional Laptop Intel® Core™ i7-1195G7 Intel® Iris® Xe 16GB DDR4 1TB NVMe SSD Win 11 Home, B11M-024US","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,1 TB PCIe,Intel Iris Xe Graphics,Windows 11 Home 64-bit,3.52 lbs.,$699.00 
,"Lenovo IdeaPad 3 Laptop Computer, 17.3"" FHD Screen, AMD Ryzen 5 5625U Processor, 40GB RAM, 1TB SSD, Media Card Reader, HDMI, HD Camera, Wi-Fi 6, Fingerprint Reader, Windows 11 Home","17.3""",,AMD Ryzen 5 5000 Series,40GB,1 TB PCIe,AMD Radeon Vega 6,Windows 11 Home,,$679.00 
,"HP 14'' Full HD Screen Laptop, AMD Ryzen 3 3250U Processor, 8GB DDR4 RAM, 256GB SSD, USB Type-C, Wi-Fi, HD Webcam, HDMI, Windows 11 Home, Silver","14.0""",,AMD Ryzen 3,8GB,256 GB PCIe,AMD Radeon Vega 3,Windows 11 Home,,$359.00 
,"Lenovo IdeaPad 3 Laptop Computer, 17.3"" FHD Screen, AMD Ryzen 5 5625U Processor, 24GB RAM, 1TB SSD, Media Card Reader, HDMI, HD Camera, Wi-Fi 6, Fingerprint Reader, Windows 11 Home","17.3""",,AMD Ryzen 5 5000 Series,24GB,1 TB PCIe,AMD Radeon Vega 6,Windows 11 Home,,$639.00 
,"Lenovo Ideapad 1 Laptop, 15.6"" HD Display, AMD Athlon Silver 3050U Processor, 20GB RAM, 1TB PCIe SSD + 128GB eMMC, Webcam, HDMI, USB Type-C, Wi-Fi 6, SD Card Reader, Windows 11 Home, Grey","15.6""",1366 x 768,AMD Athlon Silver,20GB,1 TB PCIe,Integrated Graphics,Windows 11 Home,,$389.00 
,"HP 17z Laptop, 17.3"" HD+ Screen, AMD Athlon Gold 3150U Processor, 16GB RAM, 512GB PCIe SSD, Webcam, HDMI, Type-C, Wi-Fi, Windows 11 Home, Silver","17.3""",,AMD Athlon Gold,16GB,512 GB PCIe,AMD Radeon Vega 3,Windows 11 Home,,$529.00 
,"Lenovo V15 G2 Business Laptop, 15.6"" FHD Display, Intel Core i7-1165G7 Processor, 16GB RAM, 1TB PCIe SSD, HDMI, Type-C, RJ-45, Wi-Fi, Windows 11 Pro, Black","15.6""",1920 x 1080,Intel Core i7,16GB,1 TB PCIe,Integrated Graphics,Windows 11 Pro,,$879.00 
,"HP 14'' Full HD Screen Laptop, AMD Ryzen 3 3250U Processor, 8GB DDR4 RAM, 128GB SSD, USB Type-C, Wi-Fi, HD Webcam, HDMI, Windows 11 Home, Silver","14.0""",,AMD Ryzen 3,8GB,128 GB PCIe,AMD Radeon Vega 3,Windows 11 Home,,$339.00 
,"Lenovo V15 G2 Business Laptop, 15.6"" FHD Display, Intel Core i7-1165G7 Processor, 24GB RAM, 1TB PCIe SSD, HDMI, Type-C, RJ-45, Wi-Fi, Windows 11 Pro, Black","15.6""",1920 x 1080,Intel Core i7,24GB,1 TB PCIe,Integrated Graphics,Windows 11 Pro,,$899.00 
,"HP 14'' Full HD Screen Laptop, AMD Ryzen 3 3250U Processor, 16GB DDR4 RAM, 512GB SSD, USB Type-C, Wi-Fi, HD Webcam, HDMI, Windows 11 Home, Silver","14.0""",,AMD Ryzen 3,16GB,512 GB PCIe,AMD Radeon Vega 3,Windows 11 Home,,$419.00 
SAMSUNG,"SAMSUNG Chromebook 4 Chromebook Intel Celeron N4020 (1.10GHz) 4GB Memory 16 GB SSD 11.6"" Chrome OS XE310XBA-KB1US-B100-BDL","11.6""",,Intel Celeron,4GB,16 GB,Intel UHD Graphics 600,Chrome OS,,$254.99 
,"Lenovo Ideapad 1 Laptop, 15.6"" HD Display, AMD Athlon Silver 3050U Processor, 8GB RAM, 256GB PCIe SSD + 128GB eMMC, Webcam, HDMI, USB Type-C, Wi-Fi 6, SD Card Reader, Windows 11 Home, Grey","15.6""",1366 x 768,AMD Athlon Silver,8GB,256 GB PCIe,Integrated Graphics,Windows 11 Home,,$319.00 
LG,"LG GRAM Laptop AMD Ryzen 7 5825U (2.00GHz) 16GB Memory 1 TB PCIe SSD AMD Radeon Graphics 16.0"" Windows 11 Pro 16U70Q-N.APC7U1","16.0""",1920 x 1200,AMD Ryzen 7,16GB,1 TB PCIe,AMD Radeon Graphics,Windows 11 Pro,3.52 lbs.,"$1,019.99 "
MSI,"MSI PRESTIGE 13 EVO 13.3"" FHD+ Ultra Thin and Light Professional Laptop Intel® Core™ i7-1360P Iris Xe 32GB LPDDR5 1TB NVMe SSD Win 11 Pro, A13M-050US","13.3""",1920 x 1200,Intel Core i7 13th Gen,32GB,1 TB NVMe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,2.18 lbs.,"$1,499.00 "
SAMSUNG,"SAMSUNG Laptop Galaxy Book2 Pro Intel Core i5 12th Gen 1240P (1.70GHz) 8GB Memory 512 GB SSD Intel Iris Xe Graphics 15.6"" Windows 11 Home 64-bit NP950XED-KA2US","15.6""",1920 x 1080,Intel Core i5 12th Gen,8GB,512 GB,Intel Iris Xe Graphics,Windows 11 Home 64-bit,,"$1,249.99 "
HP,"HP 15.6"" Full HD IPS LED Notebook,11th Gen Intel Core i3-1115G4 Dual-Core Processor,8GB DDR4 RAM,512GB SSD,Intel UHD Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i3 11th Gen,8GB,512 GB,Intel UHD Graphics,Windows 10 Pro,4,$461.79 
Lenovo,"Lenovo Laptop ThinkBook 15 G4 ABA AMD Ryzen 3 5000 Series 5425U (2.70GHz) 8GB Memory 256 GB PCIe SSD AMD Radeon Graphics 15.6"" Windows 11 Pro 64-bit 21DL000CUS","15.6""",1920 x 1080,AMD Ryzen 3 5000 Series,8GB,256 GB PCIe,AMD Radeon Graphics,Windows 11 Pro 64-bit,3.75 lbs.,$833.99 
MSI,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel® Core™ i5-1155G7 Iris Xe 8GB 512GB NVMe SSD Win 11 Pro, C11M-065US","14.0""",1920 x 1080,Intel Core i5 11th Gen,8GB,512 GB NVMe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,3.75 lbs.,$699.00 
MSI,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel® Core™ i7-1195G7 Iris Xe 8GB 512GB NVMe SSD Win 11 Pro, C11M-064US","14.0""",1920 x 1080,Intel Core i7 11th Gen,8GB,512 GB NVMe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,3.75 lbs.,$748.99 
,"HP 17.3"" Diagonal HD+ Touchscreen Display, AMD Ryzen 3 3250u, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, HD Webcam, WiFi 6, HDMI, Bluetooth, 1-Year 365 Office, W10 Home, Mazepoly Accessories","17.3""",,,16GB,512 GB,,Windows 10,,$699.00 
,"New Dell Inspiron Laptop 15.6"" Full HD Touch Screen Intel core i5-1135G7 16GB DDR4 RAM 512GB NVMe SSD Windows 11 Pro Black","15.6""",,Intel Core i5 11th Gen,16GB,512 GB,Intel UHD Graphics,Windows 11 Pro,,$629.79 
MSI,"MSI Laptop Prestige 14Evo Intel Core i5 12th Gen 1240P (1.70GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Home 64-bit Comes with 1 Year Microsoft 365 Personal Free Bundle A12M-232","14.0""",1920 x 1080,Intel Core i5 12th Gen,8GB,512 GB NVMe,Intel Iris Xe Graphics,Windows 11 Home 64-bit,3.60 lbs.,$929.00 
ASUS,"ASUS VivoBook S 14 OLED Slim Laptop, 14"" 2.8K 16:10 Display, Intel Evo Platform, Intel Core i7-12700H CPU, 16GB RAM, 512GB SSD, Windows 11 Home, Indie Black, K3402ZA-DB74","14.0""",2880 x 1800,Intel Core i7 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 11 Home 64-bit,3.31 lbs.,"$1,068.99 "
ASUS,"Asus ExpertBook B5 B5302 B5302CEA-XH74 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 16 GB RAM - 512 GB SSD - Star Black - Intel Chip - W","13.3""",1920 x 1080,,16GB,No,Intel Iris Xe Graphics,Windows 10,2.65 lbs.,"$1,244.99 "
ASUS,"ASUS Laptop ExpertBook Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit B1500CEA-XH51","15.6""",1920 x 1080,Intel Core i5 11th Gen,8GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,3.81 lbs.,$855.99 
,"Asus ExpertBook B5 B5302 B5302CEA-XH55 13.3"" Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 512 GB SSD - Star Black - Intel C","13.3""",1920 x 1080,,16GB,512 GB,,Windows 10 Pro,,"$1,067.99 "
,"Asus ExpertBook B1 B1500 B1500CEA-XH53 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB RAM - 256 GB SSD - Star Black - Intel Chip - W","15.6""",1920 x 1080,,16GB,,,Windows 10 Pro,,$904.99 
ASUS,"Asus ExpertBook B1 B1400 B1400CEA-XH54 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 512 GB SSD - Star Black - Intel Chip - Wind","14.0""",1920 x 1080,,8GB,,,Windows 10 Pro,,"$1,099.99 "
Lenovo,"Lenovo ThinkPad P15v Gen 3 21D80033US 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz - 16 GB Total RAM - 512 GB SSD - Black","15.6""",1920 x 1080,Intel Core i7 12th Gen,16GB,512 GB,NVIDIA T600,,,"$1,935.99 "
,ASUS ExpertBook B14” Laptop FHD i7-1165G7 16GB 1TB D Windows 10 Pro,"14.0""",,,,,,,,"$1,659.99 "
Microsoft,"Microsoft Surface Pro X Microsoft SQ2 16GB Memory 512 GB SSD Adreno 690 13"" Touchscreen 2880 x 1920 Detachable 2-in-1 Laptop Windows 11 Home on ARM E8R-00001","13""",2880 x 1920,Microsoft SQ2,16GB,512 GB,Adreno 690,Windows 11 Home on ARM,1.70 lbs.,"$1,499.99 "
Lenovo,"Lenovo Laptop ThinkBook 13x G2 IAP Intel Core i5 12th Gen 1235U (1.30GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 13.3"" Touchscreen Windows 11 Pro 64-bit 21AT000XUS","13.3""",2560 x 1600,Intel Core i5 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,2.65 lbs.,"$1,394.99 "
LG,"LG GRAM  Intel Core i7 12th Gen 1260P (2.10GHz) 16GB Memory 1 TB SSD Intel Iris Xe Graphics 16"" 2560 x 1600 Thin and Light 2-in-1 Laptop Windows 11 Pro 16T90Q-K.APB7U1","16""",2560 x 1600,Intel Core i7 12th Gen,16GB,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,3.26 lbs.,"$1,767.99 "
ASUS,"Asus ExpertBook B1400CEA-XH51 14"" Laptop i5-1135G7 8GB 256GB SSD W10P","14.0""",1920 x 1080,Intel Core i5 11th Gen,8GB,256 GB PCIe,Intel Iris Xe Graphics,Windows 10 Pro,3.20 lbs.,$859.99 
Microsoft,"Microsoft Surface Pro 9 - Intel Core i7-1255U - 16GB RAM - 256GB SSD - 13"" 120Hz Touchscreen - Windows 11 Home - Intel Evo Platform - QIL-00052 - Forest","13""",2880 x 1920,Intel Core i7 12th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Home 64-bit,1.94 lbs.,"$1,099.99 –"
Microsoft,"Microsoft Surface Laptop 5 - 13.5"" Touchscreen - Intel Core i7-1255U - 16GB RAM - 512GB SSD - Windows 11 Home - Intel Evo Platform - RBG-00051 - Sage","13.5""",2256 x 1504,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Home 64-bit,2.86 lbs.,"$1,699.99 "
ASUS,14 Ci7 1165G7 32GB 2TB W10P,"14.0""",1920 x 1080,Intel Core i7 11th Gen,32GB,2 TB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,2.20 lbs.,"$1,953.99 "
TOSHIBA,"Toshiba Dynabook Tecra A40-G Intel Celeron Processor 5205U 1.90 GHz, 14.0"" HD, 4 GB DDR4, 128 GB PCIe NVMe, Intel UHD Graphics, 802.11ax Wireless, Bluetooth, Windows 10 Pro Education","14.0""",1366 x 768,Intel Celeron,4GB,128 GB PCIe,Intel HD Graphics,Windows 10 Pro,3.24 lbs.,$299.99 
ASUS,ASUS Laptop ZenBook 14X OLED Intel Core i9 12th Gen 12900H (2.50GHz) 32GB Memory 1 TB PCIe SSD Intel Iris Xe Graphics 14'' Touchscreen Windows 11 Pro 64-bit UX5401ZAS-XH99T,14'',3840 x 2400,Intel Core i9 12th Gen,32GB,1 TB PCIe,Intel Iris Xe Graphics,Windows 11 Pro 64-bit,3.09lbs,"$2,199.99 "
Lenovo,"Lenovo ThinkPad X390, 13.3"" FHD IPS  300 nits, i7-8665U,   UHD Graphics, 8GB, 256GB SSD, Win 10 Pro, 3 YR Depot/Carry-in Warranty","13.3""",1920 x 1080,Intel Core i7 8th Gen,8GB,256 GB,Intel UHD Graphics,Windows 10,2.80 lbs,$686.06 
DELL,"Dell Inspiron 15.6"" Full HD TouchScreen Laptop,10th Gen Intel Core i5-1035G1,8GB DDR4,256GB SSD,Intel UHD Graphics,Wifi-AC,Bluetooth,HDMI, USB, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 10th Gen,8GB,256 GB,Intel UHD Graphics 630,Windows 10 Pro,4,$505.79 
HP,"HP 250 G8 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz - 16 GB Total RAM - 256 GB SSD - Dark Ash Silver - Intel Chip - Windows 11 Pro - In","15.6""",1920 x 1080,Intel Core i5,16GB,256 GB,Intel Iris Xe Graphics,Windows 11 Pro,3.8400 lb,$599.00 
,"New HP 15.6"" Touchscreen Laptop Intel core i5-1135G7 32GB RAM 1TB SSD Backlit Keyboard Windows 11 Pro Silver","15.6""",1366 x 768,Intel Core i5 11th Gen,32GB,1 TB,,Windows 11 Pro,4 - 4.9 lbs.,$737.79 
ASUS,"ASUS ZenBook Flip S13 OLED Ultra Slim Laptop, 13.3"" 4K Touch, Intel Evo Platform Core i7-1165G7 CPU, 16GB RAM, 1TB SSD, Thunderbolt4, TPM, Win10 Pro, AI Noise-cancellation, Jade Black, UX371EA-XB76T","13.3""",3840 x 2160,Intel Core i7 11th Gen,16GB,1 TB PCIe,Intel Iris Xe Graphics,Windows 10 Pro 64-bit,2.65 lbs.,"$1,549.99 "
ASUS,"ASUS VivoBook S 16X Slim Laptop, 16"" WUXGA (1920 x 1200) 16:10 Display, Intel Core i5-12500H CPU, 8GB RAM, 512GB NVMe SSD, Windows 11 Home, Midnight Black, S5602ZA-DB51","16.0""",1920 x 1200,Intel Core i5 12th Gen,8GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 11 Home 64-bit,3.97 lbs.,$864.99 
MSI,"MSI CreatorPro M15 Mobile Workstation Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 1 TB NVMe SSD NVIDIA RTX A1000 15.6"" Windows 11 Pro 64-bit CreatorPro M15 A11UIS-843","15.6""",1920 x 1080,Intel Core i7 11th Gen,16GB,1 TB NVMe,NVIDIA RTX A1000,Windows 11 Pro 64-bit,4.09 lbs.,"$1,139.99 –"
Lenovo,"Lenovo IdeaPad 3 Notebook, 14"" FHD Display, Intel Core i5-1035G1 Upto 3.6GHz, 12GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro","14.0""",1920 x 1080,Intel Core i5 10th Gen,12GB,256 GB,Intel UHD Graphics,Windows 10 Pro,3 - 3.9 lbs.,$536.79 
,"HP 15 FHD Business&Home Notebook, Intel Core I5-1135G7 Upto 4.2GHz, 16GB RAM, 256GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 10 Pro / w Lone Star Computer Mouse Pad","15.0""",,Intel Core i5 11th Gen,16GB,256 GB,,Windows 10 Pro,4 - 4.9 lbs.,$359.99 –
Mobile Workstation,"Lenovo ThinkPad P16 Intel Laptop, 16.0"" IPS  Low Blue Light, i9-12900HX,  RTX, 64GB, 1TB, Win 11 Pro, One YR Onsite Warranty","16.0""",,Intel Core i9 12th Gen,64GB,1 TB,,Windows 11 Pro,6.36 lbs,"$3,539.00 "
ASUS,"ASUS Laptop VivoBook Pro Intel Core i7 12th Gen 12650H (2.30GHz) 32GB Memory 1 TB PCIe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Windows 11 Home 64-bit N7601ZM-DB77","16.0""",2560 x 1600,Intel Core i7 12th Gen,32GB,1 TB PCIe,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 11 Home 64-bit,5.07 lbs.,"$1,699.99 "
,"HP Pavilion 15"" FHD Touchscreen Business&Home Laptop, Intel Core i5-1135G7 upto 4.2GHz, 32GB DDR4, 512GB NVMe M.2 SSD, WiFi 6, Bluetooth, Webcam, HDMI, Windows 11 Pro /Lone Star Mousepad","15.0""",,Intel Core i5 11th Gen,32GB,512 GB,,Windows 11 Pro,,$819.99 
HP,"HP EliteBook 850 G8 15.6"" Laptop i5-1135G7 16GB 256GB SSD Win 10 Pro 3N8P1UT","15.0""",1920 x 1080,Intel Core i5,16GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.71 lb,"$1,399.00 "
ASUS,"ASUS ProArt StudioBook 16 OLED Laptop, 16"" 3840x2400 OLED Display, Intel Core i7-12700H, 16GB DDR5 SO-DIMM x2, 1TB + 1TB M.2 NVMe PCIe 4.0 Performance SSD, NVIDIA GeForce RTX 3080 Ti, Windows 11 Home, H7600ZX-DB79, Mineral Black","16.0""",3840 x 2400,Intel Core i7 12th Gen,32GB,2 TB PCIe,NVIDIA GeForce RTX 3080 Ti Laptop GPU,Windows 11 Home 64-bit,5.29 lbs.,"$3,416.99 "
DELL,"Dell Inspiron 5620 16"" Full HD+ 1920 x 1200 Notebook,12th Gen Intel Core i7-1255U Processor,16GB DDR4,512GB SSD,Intel Iris Xe Graphics,Wifi-AX,Bluetooth,HDMI,USB Type-C Display,Windows 11 Pro","16.0""",1920 x 1200,Intel Core i7 12th Gen,16GB,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,4.21,$849.99 
HP,"HP 15.6"" Full HD IPS LED Notebook,11th Gen Intel Core i5-1135G7 Quad-Core Processor,16GB DDR4 RAM,256GB SSD,Intel Iris Xe Graphics,Wifi-AC,Bluetooth,USB,HDMI, Windows 10 Pro","15.6""",1920 x 1080,Intel Core i5 11th Gen,16GB,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,4,$554.79 
MSI,"MSI CreatorPro X17 Mobile Workstation Intel Core i7 12th Gen 12800HX (2.00GHz) 32GB Memory 1 TB PCIe SSD NVIDIA RTX A3000 17.3"" 4K / UHD Windows 11 Pro 64-bit CreatorPro X17 A12UKS-060","17.3"" 4K / UHD",3840 x 2160,Intel Core i7 12th Gen,32GB,1 TB PCIe,NVIDIA RTX A3000,Windows 11 Pro 64-bit,6.82 lbs.,"$3,449.00 "
ASUS,"ASUS VivoBook 16X Laptop, 16"" 4K OLED Display, Intel Core i7-12700H CPU, Intel Iris Xe Graphics, 16GB RAM, 512GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, F1603ZA-DS74","16.0""",3840 x 2400,Intel Core i7 12th Gen,16GB,512 GB PCIe,Intel Iris Xe Graphics,Windows 11 Home 64-bit,3.97 lbs.,"$1,213.99 "
ASUS,"ASUS ProArt StudioBook 16 OLED Laptop, 16"" 3840x2400 OLED Display, Intel core i7-12700H, 16GB DDR5 SO-DIMM, 1TB + 1TB M.2 NVMe PCIe 4.0 Performance SSD, NVIDIA GeForce RTX 3070 Ti, Windows 11 Home, H7600ZW-DB76, Mineral Black","16.0""",3840 x 2400,Intel Core i7 12th Gen,16GB,2 TB PCIe,NVIDIA GeForce RTX 3070 Ti Laptop GPU,Windows 11 Home 64-bit,5.29 lbs.,"$2,779.99 "
Acer,"Acer Laptop Swift X SFX14-51G-71Y1 Intel Core i7 12th Gen 1260P (2.10GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce RTX 3050 Laptop GPU 14.0"" 2.2K Windows 11 Home 64-bit","14.0"" 2.2K",2240 x 1400,Intel Core i7 12th Gen,16GB,512 GB NVMe,NVIDIA GeForce RTX 3050 Laptop GPU,Windows 11 Home 64-bit,3.09 lbs.,"$1,199.99 "
Acer,"Acer Laptop Aspire 3 Intel Core i3 11th Gen 1115G4 (3.00GHz) 8GB Memory 256 GB NVMe SSD Intel UHD Graphics 15.6"" Windows 11 in S mode A315-58-35VZ","15.6""",1920 x 1080,Intel Core i3 11th Gen,8GB,256 GB NVMe,Intel UHD Graphics,Windows 11 in S mode,3.75 lbs.,$529.99 
